MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass,LAT_scaled,LON_scaled
368165440,2023-01-01T00:03:30,30.05494,-90.57641,0.0,208.8,511.0,CALEB J EYMARD,IMO1306487,WDL7995,52.0,0.0,18.0,8.0,0.0,52.0,A,0.42290307289868384,0.713379780680872
367390740,2023-01-01T00:03:58,40.9501,-73.06858,0.0,0.0,511.0,SEAWOLF,IMO8853489,WDE7235,90.0,0.0,24.0,6.0,,90.0,A,0.7416968533657926,0.8982914619993723
367654290,2023-01-01T00:01:15,36.99878,-89.15997,0.0,360.0,511.0,CONNELL SMITH,,WDH8063,31.0,0.0,15.0,,,31.0,A,0.6260807228422118,0.7283397329928819
338454922,2023-01-01T00:02:50,25.46224,-80.33936,0.0,41.3,220.0,PERFECT SEASON,IMO0000000,,37.0,,14.0,4.0,,,B,0.28852008122611644,0.8214999833125833
338398077,2023-01-01T00:07:16,30.22129,-93.25035,0.0,360.0,511.0,YAYAY,IMO0000000,YAYA,37.0,,12.0,4.0,,,B,0.42777049525693317,0.6851385456937382
334974000,2023-01-01T00:03:32,30.40015,-88.25861,0.0,360.0,511.0,COSTA VII,,HQZX3,90.0,15.0,35.0,13.0,2.5,90.0,A,0.4330039618213844,0.7378595874279115
367449040,2023-01-01T00:04:54,30.50974,-91.75144,0.0,204.2,68.0,DAVID MCNEMAR,,WDF4192,31.0,0.0,26.0,9.0,,31.0,A,0.43621057929202195,0.7009695177927998
366062000,2023-01-01T00:01:24,47.63562,-122.32908,0.0,284.5,130.0,NORTHERN HAWK,IMO8030489,KUCE,30.0,5.0,104.0,15.0,6.1,30.0,A,0.9373160269427263,0.37801899661731286
367183000,2023-01-01T00:05:47,48.75448,-122.50668,0.0,360.0,511.0,JAMAL,IMO7202669,WAX5468,60.0,,19.0,6.0,,,B,0.9700540141970144,0.3761432464756811
229389000,2023-01-01T00:01:19,36.9344,-75.14104,0.5,295.7,234.0,CMA CGM UNITY,IMO9897767,9HA5479,70.0,0.0,366.0,51.0,12.9,70.0,A,0.6241969557762419,0.8764028519851478
367141370,2023-01-01T00:02:38,38.61738,-83.18478,2.0,79.2,78.0,MISS JACKIE BROWN,,WDD4184,31.0,12.0,43.0,10.0,,57.0,A,0.6734411666598392,0.7914476355197793
338384182,2023-01-01T00:02:42,33.87708,-78.00001,0.0,360.0,511.0,JESSIE,IMO0000000,,37.0,,22.0,5.0,,,B,0.5347393800363995,0.8462073937507948
367379290,2023-01-01T00:03:31,30.28941,-91.22053,0.3,90.3,511.0,DORELLA BANTA,,WDE6366,31.0,15.0,21.0,8.0,,31.0,A,0.4297636952030945,0.7065768066874718
366772990,2023-01-01T00:08:36,47.79518,-122.45372,16.2,256.2,253.0,WSF KALEETAN,IMO8835346,WY2512,60.0,0.0,116.0,22.0,5.6,60.0,A,0.9419847730291842,0.37670259178818566
367005470,2023-01-01T00:04:35,30.03829,-94.04606,0.0,360.0,45.0,CREOLE RIVERS,,WDC3300,31.0,15.0,19.0,7.0,,57.0,A,0.422415891760933,0.6767345302365432
368138740,2023-01-01T00:08:20,26.74785,-80.04934,0.0,184.2,182.0,ARMS REACH,IMO976031600,WDJ5751,37.0,5.0,40.0,9.0,1.9,37.0,A,0.3261371948900112,0.824563074844543
367371790,2023-01-01T00:03:16,41.4486,-71.00153,6.0,44.4,43.0,POCOMOKE,IMO9535084,WDE5802,31.0,11.0,30.0,10.0,4.0,52.0,A,0.7562830273699241,0.9201229334535391
367608860,2023-01-01T00:00:06,47.97463,-122.3492,0.0,353.1,328.0,WSF TOKITAE,IMO9720160,WDH3588,60.0,0.0,110.0,25.0,5.0,60.0,A,0.9472355030693873,0.3778064960945109
368192240,2023-01-01T00:03:33,29.40677,-94.74233,0.0,277.8,511.0,BAILEY B,,WDM2890,57.0,12.0,113.0,34.0,3.1,57.0,A,0.40393753547790573,0.6693807658721627
367105510,2023-01-01T00:03:08,45.61206,-122.64582,0.0,0.0,511.0,HENRY BRUSCO,IMO7829778,WDC9691,31.0,5.0,30.0,8.0,,99.0,A,0.8781064015308899,0.37467369763161207
366999977,2023-01-01T00:04:01,46.50056,-84.33814,0.0,277.8,511.0,CG KATMAI BAY,IMO7636212,NRLX,90.0,5.0,42.0,11.0,,52.0,A,0.9041040256084645,0.7792662437216236
642122014,2023-01-01T00:02:53,29.72546,-95.21983,0.0,88.7,95.0,CARTAGENA,IMO9389318,5AWY,80.0,5.0,183.0,32.0,12.2,83.0,A,0.41326244579561217,0.6643375750352865
366618110,2023-01-01T00:02:37,26.93666,-82.0657,0.0,360.0,511.0,IRON MISTRESS,IMO0000000,WCJ8413,36.0,,13.0,4.0,,,B,0.33166179973197724,0.8032669737433002
367339130,2023-01-01T00:07:54,28.30505,-92.02223,3.8,124.0,119.0,MS MEGAN,IMO8660117,WDE3441,90.0,5.0,45.0,11.0,,70.0,A,0.3717010668242812,0.6981095269096215
338331774,2023-01-01T00:04:54,29.54656,-95.01966,0.0,91.9,511.0,DUNN DREAMING,IMO0000000,,37.0,,13.0,5.0,,,B,0.40802780882602513,0.6664517017574174
367754690,2023-01-01T00:08:06,47.63461,-122.3283,0.0,1.3,511.0,AMERICAN BEAUTY,IMO7417654,WDJ2042,30.0,0.0,27.0,8.0,,30.0,A,0.9372864742130489,0.3780272347091511
255806206,2023-01-01T00:06:07,29.74541,-95.10475,0.0,15.7,219.0,AMSTEL CONFIDENCE,IMO9623659,CQAL4,70.0,5.0,183.0,30.0,8.9,70.0,A,0.41384618535706136,0.6655530104311143
209513000,2023-01-01T00:03:29,26.08781,-80.1162,0.0,360.0,511.0,OCEAN PEARL,IMO9060247,C4BQ2,70.0,0.0,169.0,27.0,9.8,49.0,A,0.3068243397452028,0.8238569225108183
367779880,2023-01-01T00:09:16,28.6454,-96.94781,0.0,270.6,139.0,JACKSON SCOTT,,WDJ4663,31.0,5.0,,,,31.0,A,0.38165975152298964,0.6460872443498309
338441677,2023-01-01T00:02:21,27.6887,-82.72288,0.5,8.8,511.0,SUPER SPORT,IMO0000000,,37.0,,16.0,5.0,,,B,0.3536665866889824,0.7963260645198904
367485260,2023-01-01T00:02:31,32.68977,-117.13876,0.0,360.0,511.0,PERSUADER,,WDF7513,0.0,11.0,16.0,5.0,0.0,0.0,A,0.4999985369935804,0.4328373720402543
367641620,2023-01-01T00:03:37,37.76842,-87.94899,0.0,260.7,63.0,A W BAYER,,WDH6788,31.0,5.0,14.0,,,31.0,A,0.6486004880589415,0.7411296874214478
366902360,2023-01-01T00:06:34,40.75808,-74.01014,19.8,30.5,511.0,CONG ROBERT A ROE,,WDH3491,60.0,0.0,23.0,8.0,,60.0,A,0.7360783235116837,0.8883470289849869
368012040,2023-01-01T00:05:45,40.76322,-74.00209,0.0,295.0,511.0,CIRCLE LINE LIBERTY,,WDJ7989,60.0,0.0,50.0,11.0,2.3,60.0,A,0.7362287205716258,0.8884320503174201
367110920,2023-01-01T00:00:19,18.32224,-64.62072,0.2,160.5,511.0,CALLISTO,,WDD2099,37.0,8.0,16.0,4.0,,36.0,A,0.07960276449693066,0.9875148549694494
367684980,2023-01-01T00:07:32,45.60425,-122.78048,8.9,152.9,151.0,CHRISTIE,,WDI3102,31.0,0.0,18.0,6.0,,52.0,A,0.877877879928137,0.373251465007332
368234340,2023-01-01T00:04:51,25.31119,-80.28095,0.0,360.0,511.0,ENTREPRENEUR,IMO0000000,WDM7471,37.0,,34.0,7.0,,,B,0.28410033883228675,0.8221168896513935
368091240,2023-01-01T00:03:47,24.87996,-82.22459,3.2,155.0,511.0,MISS THERESA,IMO0000000,WDK8143,30.0,,30.0,12.0,,,B,0.27148249366518223,0.8015888321892244
338182073,2023-01-01T00:00:35,29.86796,-93.92686,0.0,39.6,511.0,PURA VIDA,IMO0000000,,36.0,,12.0,4.0,,,B,0.4174320140916778,0.6779934796559266
367767180,2023-01-01T00:00:00,29.9954,-90.4434,6.1,85.9,81.0,AMERICAN PHAROAH,IMO8850982,WDJ3351,31.0,12.0,32.0,10.0,,57.0,A,0.4211609248541382,0.7147845865724174
367592640,2023-01-01T00:04:26,30.00112,-90.0267,0.0,234.3,511.0,CAPT CJ,,WDG9929,31.0,0.0,21.0,,,31.0,A,0.4213282927885487,0.7191856287121582
367767260,2023-01-01T00:03:24,27.84428,-97.22876,8.0,233.9,511.0,ELENA L,,WDJ3359,99.0,0.0,13.0,5.0,2.0,99.0,A,0.3582188774644343,0.6431199470396314
367710550,2023-01-01T00:02:37,29.13718,-90.19672,0.0,172.5,69.0,MS NANCY,IMO9772979,WDI5631,60.0,0.0,58.0,,,70.0,A,0.3960492974643172,0.7173899359245443
316028581,2023-01-01T00:06:03,49.27491,-123.18724,0.0,360.0,511.0,BOOMDOGGLE,,CFN6726,36.0,,,,,,B,0.9852818628168141,0.36895540573024777
368253360,2023-01-01T00:06:44,29.75736,-90.13033,5.1,53.7,511.0,ALMA GRACE,,WDM9513,57.0,0.0,143.0,22.0,2.8,57.0,A,0.41419584389136294,0.7180911242798536
366816020,2023-01-01T00:07:52,29.72647,-95.22537,0.0,237.2,511.0,SCOTT R WILSON,IMO8635667,WDA5062,31.0,12.0,22.0,9.0,,57.0,A,0.4132919985252895,0.6642790634599227
316020878,2023-01-01T00:07:18,49.23064,-122.77133,0.0,317.8,39.0,ROSE MACKENZIE,IMO7233254,CFG7415,31.0,0.0,22.0,7.0,3.7,31.0,A,0.9839865169328363,0.37334810416158826
316206000,2023-01-01T00:04:34,44.32985,-82.58859,12.6,161.2,161.0,ATLANTIC HURON,IMO8025680,VCQN,70.0,0.0,224.0,23.0,9.5,70.0,A,0.8405887723035328,0.7977443893313755
367535450,2023-01-01T00:01:42,29.25981,-89.35769,0.0,249.1,511.0,DELTA SPARROW,,WDG4332,31.0,0.0,20.0,7.0,,0.0,A,0.39963746700920527,0.726251482328448
367417570,2023-01-01T00:03:21,30.27872,-89.12914,7.1,91.5,97.0,NICEVILLE,,WDE9467,31.0,5.0,23.0,10.0,,57.0,A,0.4294509044305686,0.7286653488536167
367057610,2023-01-01T00:07:20,34.12017,-90.95754,2.6,321.7,337.0,DAN JAWORSKI,,WDC6534,31.0,12.0,48.0,13.0,,57.0,A,0.5418522246475617,0.7093544166522677
538071580,2023-01-01T00:05:12,27.93375,-82.43327,0.0,300.2,127.0,PETRUS,IMO9137040,V7A4583,90.0,5.0,0.0,0.0,4.0,90.0,A,0.3608367811517957,0.7993848257728071
338216593,2023-01-01T00:07:58,32.72615,-117.19282,0.0,6.8,511.0,SATORI,,,37.0,,,,,,B,0.5010630204645337,0.4322664089059265
368162040,2023-01-01T00:03:34,26.70201,-80.04478,0.0,225.3,511.0,CALYPSO,,WDL7638,37.0,0.0,20.0,6.0,2.0,37.0,A,0.32479591060445573,0.8246112359968282
368203670,2023-01-01T00:02:39,30.08056,-93.33422,0.0,33.4,41.0,ERIC BRUMFIELD,,WDM4134,31.0,12.0,23.0,11.0,3.1,31.0,A,0.4236527173881239,0.6842527395880025
367481590,2023-01-01T00:00:08,38.18658,-90.33216,0.0,85.6,511.0,ERNIE T WELLHAUSEN,,WDF7150,31.0,0.0,19.0,7.0,,31.0,A,0.6608359033479438,0.7159594652084259
229752000,2023-01-01T00:00:03,32.01221,-80.80091,9.3,142.4,143.0,JULIA OLDENDORFF,IMO9684469,9HA3578,70.0,0.0,199.0,32.0,13.0,70.0,A,0.4801730443993189,0.8166252508921431
368026770,2023-01-01T00:00:41,21.31374,-157.86619,0.0,307.5,511.0,VAK 1,IMO0000000,WDJ9511,30.0,,0.0,0.0,,,B,0.16713443858591642,0.0026882583533196502
367539160,2023-01-01T00:06:10,38.4353,-82.36004,0.0,334.6,259.0,ALAN P HALL,,WDG4692,31.0,8.0,48.0,12.0,,57.0,A,0.668113482481961,0.8001582558565441
367197410,2023-01-01T00:06:52,29.14779,-90.21001,0.0,300.2,511.0,CANDY COUNTER,IMO9550943,WDD8297,60.0,0.0,51.0,9.0,,60.0,A,0.3963597474265717,0.7172495715136079
368202030,2023-01-01T00:06:27,32.72634,-117.21331,0.0,360.0,511.0,SECOND WIND,IMO0000000,,37.0,,12.0,4.0,,,B,0.5010685798889285,0.4320500005703294
367371390,2023-01-01T00:04:42,37.08146,-89.16101,0.0,269.0,209.0,RONALD E WAGENBLAST,,WDE5768,31.0,12.0,46.0,12.0,,57.0,A,0.6284999502577817,0.7283287488704309
367753210,2023-01-01T00:02:27,30.07465,-90.89984,0.0,360.0,511.0,MR RUBEN,IMO9785251,WDI9894,31.0,0.0,,,,52.0,A,0.4234797900293186,0.709963824215174
367653770,2023-01-01T00:07:51,47.62874,-122.39201,0.0,183.4,511.0,AT EASE,,WDH8008,37.0,,14.0,,,,B,0.9371147172593794,0.37735435159246555
368244040,2023-01-01T00:04:02,40.64196,-74.11809,0.0,177.7,157.0,EVERLY MIST,,WDM8520,52.0,5.0,35.0,11.0,0.0,52.0,A,0.7326806374026369,0.8872068981978859
367746670,2023-01-01T00:05:48,29.37234,-94.784,6.3,43.5,46.0,ELEANOR HADLEY,,WDI9237,31.0,12.0,,,,57.0,A,0.4029301092573195,0.6689406616581886
316001836,2023-01-01T00:02:37,41.77663,-81.27739,1.2,149.3,12.0,CSL TADOUSSAC,IMO6918716,VDWB,70.0,0.0,222.0,23.0,8.4,70.0,A,0.7658812272868252,0.8115928329445941
338940000,2023-01-01T00:00:27,44.76637,-85.60717,0.0,29.2,359.0,STATE OF MICHIGAN,IMO8835451,WMAP,90.0,5.0,68.0,13.0,5.7,60.0,A,0.8533614035498389,0.7658631851504805
319018500,2023-01-01T00:00:50,26.70187,-80.04552,0.0,356.0,184.0,ASPEN ALTERNATIVE,IMO9583251,ZGAM9,37.0,5.0,50.0,8.0,2.4,37.0,A,0.32479181418648057,0.8246034203712381
367095680,2023-01-01T00:01:35,34.7214,-76.67093,0.0,360.0,511.0,SASSY GIRL,IMO0000000,WDI7945,30.0,,23.0,7.0,,,B,0.5594442916415518,0.860244679776921
366820360,2023-01-01T00:09:10,30.04766,-90.65296,0.3,273.3,511.0,MADELEINE MICHELLE,,WDA5462,31.0,15.0,18.0,7.0,,31.0,A,0.42269005916397956,0.7125712858985415
564329000,2023-01-01T00:00:13,27.58162,-96.89692,0.1,351.8,91.0,EAGLE KLANG,IMO9417892,9V8640,80.0,1.0,243.0,42.0,14.6,80.0,A,0.35053341214061245,0.6466247270339955
367183730,2023-01-01T00:00:04,29.38683,-94.81297,3.1,153.6,157.0,LONESTAR STATE,,WDD7237,52.0,0.0,0.0,0.0,3.0,52.0,A,0.4033540885177404,0.668634690477991
366993970,2023-01-01T00:02:27,40.66551,-74.05722,0.0,27.4,511.0,BUCHANAN #12,,WDC2499,31.0,12.0,26.0,9.0,,52.0,A,0.7333697134263024,0.8878497862109552
367373000,2023-01-01T00:00:01,28.66153,-89.55151,0.0,223.7,22.0,TRUE NORTH,,WDG6679,37.0,15.0,33.0,,,10.0,A,0.38213171739397583,0.7242044221232057
366983830,2023-01-01T00:08:09,37.77141,-122.30005,0.0,0.0,93.0,PERALTA,IMO8968260,WDB9847,60.0,0.0,35.0,10.0,2.1,60.0,A,0.6486879758428381,0.37832560149688255
367617020,2023-01-01T00:04:50,41.44646,-71.00717,6.1,44.4,44.0,BUCKLEY MCALLISTER,IMO9665449,WDH4370,31.0,0.0,29.0,10.0,,52.0,A,0.7562204106951622,0.9200633657125549
368228930,2023-01-01T00:05:25,18.2284,-65.61841,0.0,280.7,511.0,OLIVER,IMO8644357,WDF8998,31.0,5.0,30.0,12.0,3.2,31.0,A,0.07685699404848995,0.9769775961923963
368207380,2023-01-01T00:04:40,30.25583,-81.69413,0.0,360.0,206.0,ANNAVAL,IMO0000000,WDM4543,37.0,,20.0,6.0,,,B,0.42878114009164264,0.807191368338605
367640910,2023-01-01T00:08:15,29.1191,-90.20302,0.0,248.9,340.0,MASON G,IMO9773076,WDH6713,60.0,0.0,48.0,9.0,2.5,40.0,A,0.39552027434296383,0.7173233974904661
431224000,2023-01-01T00:06:55,39.25432,-76.53657,1.8,20.0,19.0,SELENE LEADER,IMO9498597,7JUO,70.0,0.0,200.0,32.0,9.6,70.0,A,0.6920781128387592,0.8616637439043402
366952870,2023-01-01T00:02:21,40.64186,-74.07075,0.0,197.0,83.0,SEN JOHN J MARCHI,IMO9364411,WDB8296,60.0,0.0,94.0,21.0,4.2,60.0,A,0.7326777113897975,0.8877068870025302
339078000,2023-01-01T00:02:12,26.71366,-80.0475,0.0,215.1,181.0,LADY ELAINE,IMO9485473,6YVV7,37.0,5.0,50.0,10.0,2.7,37.0,A,0.32513679110023935,0.8245825082919563
367686940,2023-01-01T00:04:48,40.64186,-74.13166,0.0,360.0,511.0,NORMANDY,IMO8735235,WDI3305,31.0,0.0,24.0,8.0,2.7,31.0,A,0.7326777113897975,0.8870635765232128
368184410,2023-01-01T00:02:48,29.65292,-90.24319,6.5,80.9,79.0,BIG JOHN,,WDM2030,52.0,15.0,23.0,9.0,0.0,52.0,A,0.41113991608195183,0.7168991357607963
367171010,2023-01-01T00:01:18,30.01306,-90.7564,0.0,331.7,511.0,ED,,WDD6296,31.0,0.0,15.0,6.0,,52.0,A,0.42167765872156643,0.7114787881809154
374211000,2023-01-01T00:03:28,40.58751,-73.14226,0.0,107.9,206.0,SMART FLORA,IMO9038701,3ESX2,70.0,1.0,180.0,30.0,10.9,70.0,A,0.731087423411614,0.8975132791703441
366964380,2023-01-01T00:01:19,42.32591,-83.04516,0.0,360.0,511.0,DETROIT PRINCESS,,WDB8793,60.0,0.0,58.0,18.0,,0.0,A,0.7819532306107759,0.7929222539588258
367683710,2023-01-01T00:03:33,43.34451,-124.32121,0.0,149.0,511.0,SOUTHERN SEAS,,WDI2978,30.0,,20.0,5.0,,,B,0.8117575973923374,0.35697880444586594
368201010,2023-01-01T00:07:02,26.26759,-80.08432,0.0,360.0,511.0,COOL DADDIO,IMO0000000,WDM3847,37.0,,21.0,4.0,,,B,0.31208472562777595,0.8241936281105662
367702280,2023-01-01T00:06:47,29.97347,-90.39948,0.0,299.9,255.0,MICHAEL G MORRIS,,WDI4814,31.0,12.0,51.0,14.0,,52.0,A,0.42051925023847,0.7152484545128479
316009843,2023-01-01T00:07:06,48.41478,-123.38584,0.0,23.5,511.0,J R W,,,31.0,0.0,12.0,5.0,0.6,52.0,A,0.9601143485817616,0.3668578608083555
368926043,2023-01-01T00:05:52,41.89734,-90.15504,0.0,175.6,20.0,BETTENDORF,,AEPU,90.0,15.0,,,,31.0,A,0.769413217385198,0.7178301457550803
367566130,2023-01-01T00:01:46,29.92544,-91.83617,0.0,249.7,511.0,SEACAT,,WDG7322,31.0,0.0,15.0,6.0,,52.0,A,0.4191138862717329,0.7000746286627297
309901000,2023-01-01T00:08:13,30.67505,-118.28154,0.8,148.7,350.0,MOL CELEBRATION,IMO9321251,C6WW7,70.0,0.0,316.0,45.0,14.5,74.0,A,0.44104757111674203,0.42076772256472506
368053410,2023-01-01T00:07:34,30.07637,-85.74065,4.5,159.9,511.0,ALMA,IMO0000000,WDK4255,36.0,,13.0,3.0,,,B,0.4235301174501554,0.7644534152805198
368218660,2023-01-01T00:00:15,48.50267,-122.60241,0.0,360.0,511.0,SERENDIPITY,IMO0000000,WDM5728,37.0,,8.0,3.0,,,B,0.9626860212662613,0.3751321791273792
368256650,2023-01-01T00:01:09,38.99119,-81.94191,0.0,275.1,295.0,CAPT REGGIE TUBBS,,WDM9868,57.0,12.0,41.0,13.0,0.0,57.0,A,0.6843788952545924,0.8045744011646551
366914820,2023-01-01T00:01:46,29.78036,-92.18631,0.0,247.6,511.0,CANDY MAKER,IMO9026502,WDB5902,60.0,0.0,44.0,8.0,1.9,69.0,A,0.41486882684441223,0.6963765703598526
369970630,2023-01-01T00:00:44,38.86969,-90.15058,0.0,13.2,303.0,DAVENPORT,,AEMK,31.0,1.0,,,,31.0,A,0.6808237896547891,0.7178772507417451
367297000,2023-01-01T00:03:18,30.34539,-87.26457,0.0,63.4,511.0,CG RELIANCE,,NJPJ,90.0,5.0,64.0,10.0,,55.0,A,0.4314016771905594,0.7483582961598241
367389480,2023-01-01T00:00:05,40.63954,-74.15127,0.0,244.1,511.0,MAVERICK,,WDE7139,31.0,0.0,18.0,6.0,,52.0,A,0.7326098278919246,0.8868564624450742
338181692,2023-01-01T00:01:11,37.86428,-122.48777,0.0,360.0,511.0,ENDEAVOUR,,,36.0,,14.0,,,,B,0.6514053639667372,0.3763429673944776
338316876,2023-01-01T00:05:35,33.45879,-117.69478,0.0,360.0,511.0,KAP DAN DU,IMO0000000,WDL5113,37.0,,12.0,8.0,,,B,0.5225001609307061,0.4269648799583281
367621940,2023-01-01T00:02:18,27.83697,-97.09788,0.3,311.4,511.0,SEA OTTER,,WDH4842,31.0,0.0,20.0,,,90.0,A,0.3580049859258782,0.6445022566034644
368188310,2023-01-01T00:00:04,37.18579,-89.06168,0.6,201.7,221.0,LAURA S,,WDM2459,31.0,0.0,42.0,17.0,0.6,31.0,A,0.6315526594530696,0.7293778381810633
368027230,2023-01-01T00:03:36,47.95089,-122.29717,0.0,207.3,159.0,WSF SUQUAMISH,IMO9801782,WDJ9559,60.0,0.0,110.0,25.0,5.0,60.0,A,0.9465408676213272,0.37835601906674676
368129710,2023-01-01T00:01:14,30.37102,-88.56434,0.0,134.1,223.0,SIGNET PURITAN,,WDL4255,56.0,12.0,24.0,10.0,3.4,56.0,A,0.4321516142812835,0.7346305722770045
351248000,2023-01-01T00:05:58,29.28504,-94.51936,0.0,126.2,115.0,MSC LUDOVICA,IMO9251690,HPAF,70.0,1.0,300.0,40.0,14.5,79.0,A,0.40037570004857176,0.6717356983557191
367639990,2023-01-01T00:00:24,29.57231,-90.38513,0.1,303.4,511.0,ELDA A,,WDH6629,31.0,11.0,20.0,,,52.0,A,0.40878125713215635,0.7154000142793592
368159190,2023-01-01T00:04:05,33.70427,-118.18168,22.5,357.0,4.0,PILOT BOAT POLARIS 3,,WDL7326,50.0,0.0,21.0,6.0,0.0,50.0,A,0.5296829372487286,0.4218224095531449
477312300,2023-01-01T00:00:41,29.30969,-79.4988,9.7,173.4,176.0,SAGA FAITH,IMO9808651,VRSO9,70.0,0.0,199.0,32.0,7.5,70.0,A,0.4010969622134702,0.8303776890504776
367638040,2023-01-01T00:01:24,37.00589,-89.25849,2.9,195.0,201.0,MARIE HENDERICK,IMO8424147,WDH6445,31.0,12.0,46.0,13.0,,57.0,A,0.6262887623550892,0.7272991986237741
338020572,2023-01-01T00:02:42,25.52148,-81.51423,6.5,321.0,511.0,STILL CRAZY,,,37.0,,11.0,,,,B,0.290253451232144,0.8090914102895036
368027410,2023-01-01T00:03:23,28.19483,-96.14158,2.8,243.8,511.0,ST. FRANCIS,IMO0000000,WDJ9581,30.0,,30.0,8.0,,,B,0.3684760154727558,0.6546023684302802
367327440,2023-01-01T00:03:27,45.93115,-119.20048,5.8,281.0,511.0,KATHRYN B,,WDE2619,31.0,0.0,30.0,6.0,,31.0,A,0.8874430158999538,0.411062194213649
368116690,2023-01-01T00:02:43,29.59767,-90.66575,0.0,241.8,511.0,BIG HORN,,WDL2925,52.0,0.0,16.0,7.0,3.0,52.0,A,0.409523293988214,0.7124362023157066
367263000,2023-01-01T00:01:14,36.92082,-76.18237,0.0,270.0,511.0,CG VIGOROUS,,NQSP,90.0,0.0,64.0,10.0,,55.0,A,0.6237996032326589,0.8654046825314009
316014214,2023-01-01T00:01:30,48.42386,-123.38536,0.0,360.0,511.0,STAR WARS II,IMO5079238,CYJY,30.0,7.0,22.0,6.0,2.9,30.0,A,0.960380030547574,0.36686293040333284
368284460,2023-01-01T00:00:45,47.28091,-122.4007,0.0,360.0,511.0,DONE TRUCKIN,,WDN4816,37.0,5.0,13.0,4.0,0.0,37.0,A,0.9269371668002879,0.37726257080006254
338250000,2023-01-01T00:01:16,48.52225,-122.61208,0.0,288.3,267.0,ALASKA WARRIOR,IMO7716816,WAY2496,30.0,7.0,59.0,12.0,4.0,30.0,A,0.963258934580205,0.3750300479118973
367505080,2023-01-01T00:07:00,30.02173,-93.98766,0.0,30.1,316.0,CAPT KIRK COLLETTI,,WDF9430,31.0,5.0,24.0,9.0,,57.0,A,0.4219313440347376,0.6773513309587914
367005970,2023-01-01T00:03:02,29.07233,-83.32048,4.7,339.1,511.0,KAITLIN OLIVIA,,WCY6622,31.0,0.0,21.0,7.0,,32.0,A,0.39415177813800245,0.7900144187730482
368252650,2023-01-01T00:02:26,38.95842,-74.86712,0.0,360.0,511.0,KINGFISHER,,WDM9438,99.0,0.0,26.0,8.0,3.0,99.0,A,0.6834200408471391,0.8792959008522412
316022498,2023-01-01T00:00:05,49.29491,-123.13302,0.0,295.2,511.0,HARBOUR PRINCESS,,CFL3442,60.0,0.0,,,,60.0,A,0.985867065384683,0.36952805872956795
308808000,2023-01-01T00:05:51,33.80062,-119.05008,1.8,47.8,111.0,LAPIS ARROW,IMO9361809,C6VH5,70.0,0.0,175.0,31.0,8.8,70.0,A,0.532502150619437,0.4126506673065624
367725020,2023-01-01T00:04:51,39.07356,-81.81265,6.5,177.4,511.0,OMI SCOTT,,WDI7065,31.0,0.0,15.0,,,52.0,A,0.6867890520303603,0.8059396008454395
338115883,2023-01-01T00:07:19,26.32573,-80.08987,0.0,0.0,511.0,FL4132PA,,,30.0,,10.0,,,,B,0.31378590949257085,0.8241350109186402
368284050,2023-01-01T00:00:05,28.94839,-95.32828,0.0,207.9,321.0,BRONCO,IMO1327838,WDN4770,57.0,0.0,23.0,11.0,0.0,57.0,A,0.390525277824919,0.6631921634200839
368000430,2023-01-01T00:07:45,28.95455,-95.29413,0.0,229.9,511.0,SHELLEY,,WDJ6809,57.0,,13.0,4.0,,,B,0.39070552021582267,0.6635528439794125
367047170,2023-01-01T00:06:33,45.64756,-122.73982,0.0,288.0,114.0,MAVERICK,,WDC5837,31.0,12.0,22.0,8.0,,57.0,A,0.8791451360888571,0.3736809019485412
338393234,2023-01-01T00:02:16,33.21193,-117.39501,0.1,360.0,511.0,WAY POINT,IMO0000000,,37.0,,13.0,4.0,,,B,0.5152770056355007,0.430130947638266
367597270,2023-01-01T00:01:13,40.58747,-80.23767,0.0,203.8,261.0,MISS BROOKE,,WDH2408,31.0,0.0,17.0,6.0,,57.0,A,0.7310862530064783,0.8225739981318544
338405303,2023-01-01T00:08:30,32.72584,-117.19029,0.0,247.9,511.0,KNOT FOR SAIL,IMO0000000,,37.0,,14.0,5.0,,,B,0.5010539498247317,0.4322931298961199
368183220,2023-01-01T00:04:24,29.18366,-88.94239,0.6,163.6,49.0,CAPT WOODROW,IMO1063439,WDL9895,79.0,0.0,64.0,16.0,3.5,79.0,A,0.3974093082320445,0.730637738149505
367374990,2023-01-01T00:06:40,29.94873,-90.05601,0.0,264.1,511.0,ALTRO DONNA,,WDF2942,31.0,0.0,17.0,7.0,,39.0,A,0.4197953546620163,0.7188760665688517
367437380,2023-01-01T00:01:14,38.82946,-82.1557,0.0,232.3,40.0,ALABAMA,,WDF3221,31.0,15.0,24.0,9.0,,52.0,A,0.6796466546895208,0.8023164246850409
316008900,2023-01-01T00:08:17,49.18355,-123.0725,0.0,0.0,0.0,SPERRY MARINE,,VX9DHX,0.0,15.0,20.0,10.0,0.0,0.0,A,0.9826086574867889,0.3701672501629665
366539000,2023-01-01T00:02:11,29.52872,-89.74178,15.0,118.6,118.0,OVERSEAS ANACORTES,IMO9353591,KCHV,80.0,0.0,183.0,32.0,12.2,80.0,A,0.40750580813548604,0.7221948557974832
338388201,2023-01-01T00:04:26,47.23947,-122.56,0.4,360.0,511.0,CARPE DIEM,IMO0000000,,37.0,,11.0,4.0,,,B,0.9257246270796635,0.37558009896694333
